file_id,image_id,video_id,location,cam_trap,species,num_animal,year,month,day,hour,minute,second,file_path,file_name,file_type,data_type,species_new,num_animal_new,file_path_new,file_name_new,species_binary,genus,family,order,class,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10
5820,1927,,ecuador,SS CAM1,Horse,1,2018,6,9,21,30,29,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015317.zip,xml,bbox,EquusCaballus,1,./data/interim/bbox/xml/val,val_1927_ecuador_SS CAM1_EquusCaballus_01_2018_06_09_21_30_29.xml,Animal,Equus,Equidae,Perissodactyla,Mammalia,val,test,train,train,train,train,train,train,train,train
5821,1928,,ecuador,SS CAM1,Horse,1,2018,6,9,21,30,47,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015317.zip,xml,bbox,EquusCaballus,1,./data/interim/bbox/xml/train,train_1928_ecuador_SS CAM1_EquusCaballus_01_2018_06_09_21_30_47.xml,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,train,train,train,train,train,train,val,test
5822,1929,,ecuador,SS CAM1,Horse,1,2018,6,9,21,31,7,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015317.zip,xml,bbox,EquusCaballus,1,./data/interim/bbox/xml/train,train_1929_ecuador_SS CAM1_EquusCaballus_01_2018_06_09_21_31_07.xml,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,train,train,train,val,test,train,train,train
5823,1904,,ecuador,SS CAM1,Horse,1,2018,6,5,4,47,11,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1904_ecuador_SS CAM1_EquusCaballus_01_2018_06_05_04_47_11.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,val,test,train,train,train,train,train,train
5824,1905,,ecuador,SS CAM1,Horse,1,2018,6,5,13,41,23,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1905_ecuador_SS CAM1_EquusCaballus_01_2018_06_05_13_41_23.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,val,test,train,train,train,train,train,train,train
5825,1906,,ecuador,SS CAM1,Horse,1,2018,6,5,13,41,47,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/val,val_1906_ecuador_SS CAM1_EquusCaballus_01_2018_06_05_13_41_47.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,val,test,train,train,train,train,train,train,train,train
5826,1907,,ecuador,SS CAM1,Horse,1,2018,6,5,13,42,10,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1907_ecuador_SS CAM1_EquusCaballus_01_2018_06_05_13_42_10.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,train,train,train,train,train,val,test,train
5827,1908,,ecuador,SS CAM1,Horse,1,2018,6,5,13,42,35,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/test,test_1908_ecuador_SS CAM1_EquusCaballus_01_2018_06_05_13_42_35.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,test,train,train,train,train,train,train,train,train,val
5828,1909,,ecuador,SS CAM1,Horse,1,2018,6,5,13,42,58,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1909_ecuador_SS CAM1_EquusCaballus_01_2018_06_05_13_42_58.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,train,val,test,train,train,train,train,train
5829,1910,,ecuador,SS CAM1,Horse,1,2018,6,5,13,43,22,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1910_ecuador_SS CAM1_EquusCaballus_01_2018_06_05_13_43_22.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,val,test,train,train,train,train,train,train
5830,1911,,ecuador,SS CAM1,Horse,1,2018,6,5,13,43,45,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1911_ecuador_SS CAM1_EquusCaballus_01_2018_06_05_13_43_45.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,train,train,train,train,train,train,val,test
5831,1912,,ecuador,SS CAM1,Horse,1,2018,6,5,13,44,9,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1912_ecuador_SS CAM1_EquusCaballus_01_2018_06_05_13_44_09.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,val,test,train,train,train,train,train,train,train
5832,1913,,ecuador,SS CAM1,Horse,1,2018,6,5,13,44,32,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1913_ecuador_SS CAM1_EquusCaballus_01_2018_06_05_13_44_32.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,train,train,val,test,train,train,train,train
5833,1914,,ecuador,SS CAM1,Horse,1,2018,6,5,13,44,56,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1914_ecuador_SS CAM1_EquusCaballus_01_2018_06_05_13_44_56.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,val,test,train,train,train,train,train,train,train
5834,1915,,ecuador,SS CAM1,Horse,1,2018,6,5,13,45,19,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1915_ecuador_SS CAM1_EquusCaballus_01_2018_06_05_13_45_19.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,train,train,train,val,test,train,train,train
5835,1916,,ecuador,SS CAM1,Horse,1,2018,6,5,13,45,43,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1916_ecuador_SS CAM1_EquusCaballus_01_2018_06_05_13_45_43.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,train,val,test,train,train,train,train,train
5836,1917,,ecuador,SS CAM1,Horse,1,2018,6,5,13,46,7,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/test,test_1917_ecuador_SS CAM1_EquusCaballus_01_2018_06_05_13_46_07.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,test,train,train,train,train,train,train,train,train,val
5837,1918,,ecuador,SS CAM1,Horse,1,2018,6,5,13,46,32,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1918_ecuador_SS CAM1_EquusCaballus_01_2018_06_05_13_46_32.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,train,train,train,train,train,val,test,train
5838,1919,,ecuador,SS CAM1,Horse,1,2018,6,6,21,29,31,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1919_ecuador_SS CAM1_EquusCaballus_01_2018_06_06_21_29_31.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,train,train,train,train,train,train,val,test
5839,1920,,ecuador,SS CAM1,Horse,1,2018,6,6,21,29,50,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/test,test_1920_ecuador_SS CAM1_EquusCaballus_01_2018_06_06_21_29_50.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,test,train,train,train,train,train,train,train,train,val
5840,1921,,ecuador,SS CAM1,Horse,1,2018,6,6,22,16,16,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1921_ecuador_SS CAM1_EquusCaballus_01_2018_06_06_22_16_16.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,val,test,train,train,train,train,train,train
5841,1922,,ecuador,SS CAM1,Horse,1,2018,6,7,2,48,20,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/val,val_1922_ecuador_SS CAM1_EquusCaballus_01_2018_06_07_02_48_20.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,val,test,train,train,train,train,train,train,train,train
5842,1923,,ecuador,SS CAM1,Horse,1,2018,6,9,21,28,26,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1923_ecuador_SS CAM1_EquusCaballus_01_2018_06_09_21_28_26.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,train,train,val,test,train,train,train,train
5843,1924,,ecuador,SS CAM1,Horse,1,2018,6,9,21,28,53,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1924_ecuador_SS CAM1_EquusCaballus_01_2018_06_09_21_28_53.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,train,train,train,train,val,test,train,train
5844,1925,,ecuador,SS CAM1,Horse,1,2018,6,9,21,29,46,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1925_ecuador_SS CAM1_EquusCaballus_01_2018_06_09_21_29_46.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,train,train,train,train,val,test,train,train
5845,1926,,ecuador,SS CAM1,Horse,1,2018,6,9,21,30,6,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1926_ecuador_SS CAM1_EquusCaballus_01_2018_06_09_21_30_06.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,train,train,val,test,train,train,train,train
5846,1927,,ecuador,SS CAM1,Horse,1,2018,6,9,21,30,29,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/val,val_1927_ecuador_SS CAM1_EquusCaballus_01_2018_06_09_21_30_29.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,val,test,train,train,train,train,train,train,train,train
5847,1928,,ecuador,SS CAM1,Horse,1,2018,6,9,21,30,47,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1928_ecuador_SS CAM1_EquusCaballus_01_2018_06_09_21_30_47.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,train,train,train,train,train,train,val,test
5848,1929,,ecuador,SS CAM1,Horse,1,2018,6,9,21,31,7,./data/raw/ecuador/SS CAM1/Horse/01,labels_ct01_horse_01_20200930015323.csv,csv,bbox,EquusCaballus,1,./data/interim/bbox/csv/train,train_1929_ecuador_SS CAM1_EquusCaballus_01_2018_06_09_21_31_07.csv,Animal,Equus,Equidae,Perissodactyla,Mammalia,train,train,train,train,train,val,test,train,train,train
5849,1930,,ecuador,SS CAM8,Ghost,,2018,6,6,16,14,50,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 14 50.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1930_ecuador_SS CAM8_Ghost_01_2018_06_06_16_14_50.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,val,test,train,train
5850,1931,,ecuador,SS CAM8,Ghost,,2018,6,6,16,14,51,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 14 51.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1931_ecuador_SS CAM8_Ghost_01_2018_06_06_16_14_51.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,train,val,test
5851,1932,,ecuador,SS CAM8,Ghost,,2018,6,6,16,14,52,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 14 52.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1932_ecuador_SS CAM8_Ghost_01_2018_06_06_16_14_52.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,val,test,train,train,train,train
5852,1933,,ecuador,SS CAM8,Ghost,,2018,6,6,16,23,44,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 23 44.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1933_ecuador_SS CAM8_Ghost_01_2018_06_06_16_23_44.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,val,test,train,train,train,train,train,train
5853,1934,,ecuador,SS CAM8,Ghost,,2018,6,6,16,23,45,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 23 45.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1934_ecuador_SS CAM8_Ghost_01_2018_06_06_16_23_45.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,val,test,train,train,train,train,train,train,train
5854,1935,,ecuador,SS CAM8,Ghost,,2018,6,6,16,23,46,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 23 46.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1935_ecuador_SS CAM8_Ghost_01_2018_06_06_16_23_46.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,val,test,train,train,train,train,train
5855,,584,ecuador,SS CAM8,Ghost,,2018,6,6,16,23,48,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 23 48.mp4,mp4,video,Ghost,1,./data/interim/video,0584_ecuador_SS CAM8_Ghost_01_2018_06_06_16_23_48.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5856,1936,,ecuador,SS CAM8,Ghost,,2018,6,6,16,53,25,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 53 25.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1936_ecuador_SS CAM8_Ghost_01_2018_06_06_16_53_25.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,val,test,train,train,train
5857,1937,,ecuador,SS CAM8,Ghost,,2018,6,6,16,53,26,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 53 26.jpg,jpg,image,Ghost,1,./data/interim/image/val,val_1937_ecuador_SS CAM8_Ghost_01_2018_06_06_16_53_26.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,val,test,train,train,train,train,train,train,train,train
5858,,585,ecuador,SS CAM8,Ghost,,2018,6,6,16,53,29,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 53 29.mp4,mp4,video,Ghost,1,./data/interim/video,0585_ecuador_SS CAM8_Ghost_01_2018_06_06_16_53_29.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5859,1938,,ecuador,SS CAM8,Ghost,,2018,6,6,16,54,53,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 54 53.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1938_ecuador_SS CAM8_Ghost_01_2018_06_06_16_54_53.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,train,val,test
5860,1939,,ecuador,SS CAM8,Ghost,,2018,6,6,16,54,54,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 54 54.jpg,jpg,image,Ghost,1,./data/interim/image/val,val_1939_ecuador_SS CAM8_Ghost_01_2018_06_06_16_54_54.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,val,test,train,train,train,train,train,train,train,train
5861,1940,,ecuador,SS CAM8,Ghost,,2018,6,6,16,54,55,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 54 55.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1940_ecuador_SS CAM8_Ghost_01_2018_06_06_16_54_55.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,val,test,train,train,train,train
5862,,586,ecuador,SS CAM8,Ghost,,2018,6,6,16,54,57,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 54 57.mp4,mp4,video,Ghost,1,./data/interim/video,0586_ecuador_SS CAM8_Ghost_01_2018_06_06_16_54_57.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5863,1941,,ecuador,SS CAM8,Ghost,,2018,6,6,16,55,32,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 55 32.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1941_ecuador_SS CAM8_Ghost_01_2018_06_06_16_55_32.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,val,test,train,train,train
5864,1942,,ecuador,SS CAM8,Ghost,,2018,6,6,16,55,33,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 55 33.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1942_ecuador_SS CAM8_Ghost_01_2018_06_06_16_55_33.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,val,test,train,train
5865,1943,,ecuador,SS CAM8,Ghost,,2018,6,6,16,55,34,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 55 34.jpg,jpg,image,Ghost,1,./data/interim/image/val,val_1943_ecuador_SS CAM8_Ghost_01_2018_06_06_16_55_34.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,val,test,train,train,train,train,train,train,train,train
5866,,587,ecuador,SS CAM8,Ghost,,2018,6,6,16,55,36,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 16 55 36.mp4,mp4,video,Ghost,1,./data/interim/video,0587_ecuador_SS CAM8_Ghost_01_2018_06_06_16_55_36.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5867,1944,,ecuador,SS CAM8,Ghost,,2018,6,6,17,15,13,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 17 15 13.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1944_ecuador_SS CAM8_Ghost_01_2018_06_06_17_15_13.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,val,test,train
5868,1945,,ecuador,SS CAM8,Ghost,,2018,6,6,17,15,14,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 17 15 14.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1945_ecuador_SS CAM8_Ghost_01_2018_06_06_17_15_14.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,val,test,train,train,train,train,train,train,train
5869,1946,,ecuador,SS CAM8,Ghost,,2018,6,6,17,15,15,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 17 15 15.jpg,jpg,image,Ghost,1,./data/interim/image/test,test_1946_ecuador_SS CAM8_Ghost_01_2018_06_06_17_15_15.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,test,train,train,train,train,train,train,train,train,val
5870,,588,ecuador,SS CAM8,Ghost,,2018,6,6,17,15,17,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 17 15 17.mp4,mp4,video,Ghost,1,./data/interim/video,0588_ecuador_SS CAM8_Ghost_01_2018_06_06_17_15_17.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5871,1947,,ecuador,SS CAM8,Ghost,,2018,6,6,18,0,0,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 18 00 00.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1947_ecuador_SS CAM8_Ghost_01_2018_06_06_18_00_00.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,val,test,train,train,train,train
5872,1948,,ecuador,SS CAM8,Ghost,,2018,6,6,18,0,1,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 18 00 01.jpg,jpg,image,Ghost,1,./data/interim/image/val,val_1948_ecuador_SS CAM8_Ghost_01_2018_06_06_18_00_01.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,val,test,train,train,train,train,train,train,train,train
5873,1949,,ecuador,SS CAM8,Ghost,,2018,6,6,18,0,2,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 18 00 02.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1949_ecuador_SS CAM8_Ghost_01_2018_06_06_18_00_02.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,val,test,train,train,train,train,train,train,train
5874,,589,ecuador,SS CAM8,Ghost,,2018,6,6,18,0,4,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 18 00 04.mp4,mp4,video,Ghost,1,./data/interim/video,0589_ecuador_SS CAM8_Ghost_01_2018_06_06_18_00_04.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5875,1950,,ecuador,SS CAM8,Ghost,,2018,6,6,18,0,22,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 18 00 22.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1950_ecuador_SS CAM8_Ghost_01_2018_06_06_18_00_22.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,train,val,test
5876,1951,,ecuador,SS CAM8,Ghost,,2018,6,6,18,0,23,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 18 00 23.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1951_ecuador_SS CAM8_Ghost_01_2018_06_06_18_00_23.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,train,val,test
5877,1952,,ecuador,SS CAM8,Ghost,,2018,6,6,18,0,24,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 18 00 24.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1952_ecuador_SS CAM8_Ghost_01_2018_06_06_18_00_24.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,val,test,train
5878,,590,ecuador,SS CAM8,Ghost,,2018,6,6,18,0,27,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 18 00 27.mp4,mp4,video,Ghost,1,./data/interim/video,0590_ecuador_SS CAM8_Ghost_01_2018_06_06_18_00_27.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5879,1953,,ecuador,SS CAM8,Ghost,,2018,6,6,18,0,45,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 18 00 45.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1953_ecuador_SS CAM8_Ghost_01_2018_06_06_18_00_45.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,val,test,train
5880,1954,,ecuador,SS CAM8,Ghost,,2018,6,6,18,0,46,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 18 00 46.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1954_ecuador_SS CAM8_Ghost_01_2018_06_06_18_00_46.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,val,test,train,train,train,train,train,train
5881,1955,,ecuador,SS CAM8,Ghost,,2018,6,6,18,0,47,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 18 00 47.jpg,jpg,image,Ghost,1,./data/interim/image/val,val_1955_ecuador_SS CAM8_Ghost_01_2018_06_06_18_00_47.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,val,test,train,train,train,train,train,train,train,train
5882,,591,ecuador,SS CAM8,Ghost,,2018,6,6,18,0,50,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 18 00 50.mp4,mp4,video,Ghost,1,./data/interim/video,0591_ecuador_SS CAM8_Ghost_01_2018_06_06_18_00_50.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5883,1956,,ecuador,SS CAM8,Ghost,,2018,6,6,18,1,8,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 18 01 08.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1956_ecuador_SS CAM8_Ghost_01_2018_06_06_18_01_08.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,val,test,train,train,train,train
5884,1957,,ecuador,SS CAM8,Ghost,,2018,6,6,18,1,9,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 18 01 09.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1957_ecuador_SS CAM8_Ghost_01_2018_06_06_18_01_09.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,val,test,train,train,train,train,train
5885,,592,ecuador,SS CAM8,Ghost,,2018,6,6,18,1,11,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 18 01 11.mp4,mp4,video,Ghost,1,./data/interim/video,0592_ecuador_SS CAM8_Ghost_01_2018_06_06_18_01_11.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5886,1958,,ecuador,SS CAM8,Ghost,,2018,6,6,18,1,33,./data/raw/ecuador/SS CAM8/Ghost,2018 06 06 18 01 33.jpg,jpg,image,Ghost,1,./data/interim/image/train,train_1958_ecuador_SS CAM8_Ghost_01_2018_06_06_18_01_33.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,val,test,train,train,train,train,train,train,train
